name,brand,price,Processor Brand,Processor Name,Processor Generation,processor clock speed,Number of Cores,SSD,drive capacity,RAM,Dedicated Graphic Memory Capacity,screen size,Screen Resolution,weight,speakers,touchscreen,microphone,webcam
"ASUS ROG Strix SCAR 15 Core i9 12th Gen - (32 GB/1 TB SSD/Windows 11 Home/8 GB Graphics/NVIDIA GeForce RTX 3070 Ti) G533ZW-LN136WS Gaming Laptop  (15.6 inch, Off Black, 2.30 kg, With MS Office)",ASUS,229990,Intel,Core i9,12th Gen,2.5,14.0,true,1000.0,32,8 GB,15.6,3686400.0,2.30,True,True,True,False
"HP Victus Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 16-e0351AX Gaming Laptop  (16.1 inch, Mica Silver, 2.48 kg, With MS Office)",HP,104091,AMD,Ryzen 7 Octa Core,,3.2,8.0,true,512.0,16,4 GB,16.1,2073600.0,2.48,True,True,True,True
"Lenovo IdeaPad Gaming 3i Ryzen 7 Octa Core R7-5800H 5th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15ACH6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Lenovo,87717,AMD,Ryzen 7 Octa Core,5th Gen,3.2,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.25,True,True,True,True
"Lenovo Yoga Slim 7 Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 82A300MBIN Thin and Light Laptop  (14 inch, Slate Grey, With MS Office)",Lenovo,75990,Intel,Core i5,11th Gen,,,true,512.0,16,,14,,,True,True,True,True
"Lenovo Yoga Slim 7 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL05 Thin and Light Laptop  (14 inch, Slate Grey, 1.36 kg, With MS Office)",Lenovo,78395,Intel,Core i7,11th Gen,2.4,4.0,true,512.0,16,,14,2073600.0,1.36,True,True,True,True
"Lenovo Lenovo V15 Celeron Dual Core - (4 GB/256 GB SSD/Windows 10) 82C30053IH Thin and Light Laptop  (15.6 inch, Iron Grey)",Lenovo,29290,Intel,Celeron Dual Core,,,,true,256.0,4,,15.6,,,False,True,False,True
"Lenovo Yoga 6 Ryzen 7 Octa Core R7-5700U 5th Gen - (16 GB/1 TB SSD/Windows 11 Home) 13ALC6 2 in 1 Laptop  (13.3 inch, Abyss Blue, 1.31 kg, With MS Office)",Lenovo,91308,AMD,Ryzen 7 Octa Core,5th Gen,1.8,8.0,true,1000.0,16,,13.3,2073600.0,1.31,True,True,True,True
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/144 Hz) FX506LH-HN310W Gaming Laptop  (15.6 inch, Black, 2.30 kg)",ASUS,64990,Intel,Core i5,10th Gen,2.5,4.0,true,1000.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,True
"DELL Inspiron Pentium Silver - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3521 Notebook  (15.6 Inch, Carbon Black, 1.61 Kg, With MS Office)",DELL,32999,Intel,Pentium Silver,,3.1,4.0,true,256.0,8,,15.6,2073600.0,1.61,True,True,True,True
"DELL Inspiron Athlon Dual Core 3050U - (8 GB/256 GB SSD/Windows 11 Home) Inspiron 3525 Notebook  (15.6 Inch, Carbon Black, 1.68 Kg, With MS Office)",DELL,30990,AMD,Athlon Dual Core,,3.2,2.0,true,256.0,8,,15.6,2073600.0,1.68,True,True,True,True
"DELL Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) XPS 9305 Thin and Light Laptop  (13.4 inch, Platinum Silver, 1.16 kg, With MS Office)",DELL,149645,Intel,Core i5,11th Gen,2.4,8.0,true,512.0,16,,13.4,2073600.0,1.16,True,True,True,True
"Lenovo Yoga 7i Ryzen 7 Octa Core R7-5800U 5th Gen - (16 GB/512 GB SSD/Windows 10 Home) 14ITL5 2 in 1 Laptop  (14 inch, Slate Grey, 1.43 kg, With MS Office)",Lenovo,99219,AMD,Ryzen 7 Octa Core,5th Gen,1.9,,true,512.0,16,,14,2073600.0,1.43,True,True,True,True
"ASUS Ryzen 7 Dual Core 7th Gen - (16 GB/512 GB HDD/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX3050- 4GB) FA506IC-HN075W Gaming Laptop  (15.6 inch, Black)",ASUS,82980,AMD,Ryzen 7 Dual Core,7th Gen,,,true,512.0,16,4 GB,15.6,2073600.0,,False,True,False,False
"ASUS Ryzen 3 Quad Core 3rd Gen - (8 GB/256 GB SSD/Windows 11 Home) M515DA-BR322WS Laptop  (15.6 inch, Silver, With MS Office)",ASUS,36949,AMD,Ryzen 3 Quad Core,3rd Gen,,,true,256.0,8,,15.6,2073600.0,,False,True,False,False
"ASUS ROG Flow X13 (2021) Ryzen 9 Octa Core Ryzen 9 5900HS 5th Gen - (32 GB/1 TB SSD/Windows 10 Home/4 GB Graphics/NVIDIA GeForce GTX 1650/120 Hz) GV301QH-K6461TS 2 in 1 Gaming Laptop  (13.4 Inch, Black, 1.3 KG, With MS Office)",ASUS,129990,AMD,Ryzen 9 Octa Core,5th Gen,3.1,8.0,true,1000.0,32,4 GB,13.4,2304000.0,1.3,True,True,True,True
"MSI GP66 Leopard Core i7 11th Gen - (16 GB/1 TB SSD/Windows 10 Home/8 GB Graphics/NVIDIA GeForce RTX 3070/240 Hz) GP66 Leopard 11UG Gaming Laptop  (15.6 inches, Black, 2.9 kg)",MSI,158270,Intel,Core i7,11th Gen,4.60,,true,1000.0,16,8 GB,15.6,2073600.0,2.9,True,True,True,True
"ASUS Vivobook 15 OLED Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) K513EA-L301WS Laptop  (15.6 inch, Hearty Gold, 1.80 kg kg, With MS Office)",ASUS,47990,Intel,Core i3,11th Gen,3,2.0,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Grey, 1.37 kg, With MS Office)",realme,64990,Intel,Core i5,11th Gen,3.2,,true,512.0,16,,14,3110400.0,1.37,False,True,False,False
"realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Green, 1.37 kg, With MS Office)",realme,64990,Intel,Core i5,11th Gen,3.2,,true,512.0,16,,14,3110400.0,1.37,False,True,False,False
"realme Book Prime Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) CloudPro002 Thin and Light Laptop  (14 inch, Blue, 1.37 kg, With MS Office)",realme,64990,Intel,Core i5,11th Gen,3.2,,true,512.0,16,,14,3110400.0,1.37,False,True,False,False
"DELL G15 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050 Ti/165 Hz) G15-5511 SE Gaming Laptop  (15.6 inch, Obsidian Black, 2.65 kg, With MS Office)",DELL,103990,Intel,Core i7,11th Gen,2.6,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.65,True,True,True,True
"DELL Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) G15-5515 Gaming Laptop  (15.6 inch, Grey, 2.57 kg, With MS Office)",DELL,69490,AMD,Ryzen 5 Hexa Core,,3.2,8.0,true,512.0,8,4 GB,15.6,2073600.0,2.57,True,True,True,True
"Avita SATUS Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) NU14A1INC43PN-MB Laptop  (14.1 Inch, Matt Black)",Avita,21990,Intel,Celeron Dual Core,,,,true,128.0,4,,14.1,2073600.0,,True,True,True,True
"DELL Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) G15-5515 Gaming Laptop  (15.6 inch, Grey, 2.57 kg, With MS Office)",DELL,90290,AMD,Ryzen 7 Octa Core,,3.2,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.57,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15s-fq2627TU Thin and Light Laptop  (15.6 Inch, Jet Black, 1.69 Kg, With MS Office)",HP,40990,Intel,Core i3,11th Gen,3.7,4.0,true,512.0,8,,15.6,2073600.0,1.69,True,True,False,True
"DELL Ryzen 5 Hexa Core 5600H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050/120 Hz) G15-5515 Gaming Laptop  (15.6 inch, Grey, 2.57 kg, With MS Office)",DELL,73990,AMD,Ryzen 5 Hexa Core,,3.2,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.57,True,True,True,True
"ASUS VivoBook 14 (2021) Ryzen 5 Quad Core 3500U - (8 GB/512 GB SSD/Windows 11 Home) M415DA-EB712WS Thin and Light Laptop  (14 inch, Transparent Silver, 1.60 kg, With MS Office)",ASUS,44990,AMD,Ryzen 5 Quad Core,,2.10,,true,512.0,8,,14,2073600.0,1.60,True,True,True,True
"ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/256 GB SSD/Windows 11 Home) TP470EA-EC302WS 2 in 1 Laptop  (14 Inch, Indie Black, 1.50 kg, With MS Office)",ASUS,49990,Intel,Core i3,11th Gen,4.1,2.0,true,256.0,8,,14,2073600.0,1.50,True,True,True,True
"ASUS VivoBook 15 (2021) Core i5 10th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515JA-BQ501W Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg)",ASUS,42990,Intel,Core i5,10th Gen,1.0,4.0,false,1000.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100CKA-GJ0722W Laptop  (11.6 Inch, Star Grey, 1.26 Kg)",ASUS,24999,Intel,Celeron Dual Core,,2.8,2.0,true,128.0,4,,11.6,1049088.0,1.26,True,True,True,True
"ASUS Celeron Dual Core - (4 GB/128 GB SSD/Windows 11 Home) BR1100FKA-BP1104W Laptop  (11.6 Inch, Star Grey, 1.40 Kg)",ASUS,29990,Intel,Celeron Dual Core,,2.8,2.0,true,128.0,4,,11.6,1049088.0,1.40,True,True,True,True
"ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L711WS Thin and Light Laptop  (15.6 Inch, Hearty Gold, 1.80 Kg, With MS Office)",ASUS,64990,AMD,Ryzen 7 Octa Core,,4.3,8.0,true,512.0,16,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook Flip 14 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC512WS 2 in 1 Laptop  (14 Inch, Indie Black, 1.50 Kg, With MS Office)",ASUS,63990,Intel,Core i5,11th Gen,4.2,4.0,true,512.0,8,,14,2073600.0,1.50,True,True,True,True
"ASUS VivoBook K15 OLED Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) KM513UA-L713WS Thin and Light Laptop  (15.6 Inch, Transparent Silver, 1.80 Kg, With MS Office)",ASUS,64990,AMD,Ryzen 7 Octa Core,,4.3,8.0,true,512.0,16,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook 15 (2022) Celeron Quad Core - (4 GB/256 GB SSD/Windows 11 Home) X515MA-BR011W Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg)",ASUS,26990,Intel,Celeron Quad Core,,1.1,2.0,true,256.0,4,,15.6,1049088.0,1.80,True,True,True,True
"ASUS VivoBook Flip 14 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) TP470EA-EC312WS 2 in 1 Laptop  (14 Inch, Indie Black, 1.50 kg, With MS Office)",ASUS,52990,Intel,Core i3,11th Gen,4.1,2.0,true,512.0,8,,14,2073600.0,1.50,True,True,True,True
"ASUS VivoBook 15 (2021) Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) X515JA-BQ322WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,38990,Intel,Core i3,10th Gen,1.2,2.0,true,512.0,8,,15.6,2073600.0,1.80,True,True,True,True
"ASUS VivoBook 14 (2021) Ryzen 7 Quad Core 3700U - (16 GB/512 GB SSD/Windows 11 Home) M415DA-EB512WS Thin and Light Laptop  (14 inch, Transparent Silver, 1.60 kg, With MS Office)",ASUS,52990,AMD,Ryzen 7 Quad Core,,2.1,,true,512.0,16,,14,2073600.0,1.60,True,True,True,True
"ASUS VivoBook 15 (2021) Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) X515EA-BR391W Thin and Light Laptop  (15.6 inch, Slate Grey, 1.80 kg)",ASUS,34990,Intel,Core i3,11th Gen,3.00,2.0,false,1000.0,8,,15.6,1049088.0,1.80,True,True,True,True
"ASUS VivoBook 15 (2021) Core i3 11th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) X515EA-EJ332WS Thin and Light Laptop  (15.6 inch, Transparent Silver, 1.80 kg, With MS Office)",ASUS,40990,Intel,Core i3,11th Gen,3.00,2.0,true,256.0,8,,15.6,2073600.0,1.80,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2024AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",HP,61990,AMD,Ryzen 5 Hexa Core,,4.3,6.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"HP Envy Core i9 11th Gen - (32 GB/1 TB SSD/Windows 11 Pro/6 GB Graphics) 15-ep1087TX Laptop  (15.6 inch, Natural Silver, 2.14 kg, With MS Office)",HP,208190,Intel,Core i9,11th Gen,4.9,8.0,true,1000.0,32,6 GB,15.6,8294400.0,2.14,True,True,True,True
"HP Chromebook Celeron Quad Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0504TU Thin and Light Laptop  (14 Inch, Forest Teal, 1.49 Kg)",HP,27490,Intel,Celeron Quad Core,,2.8,2.0,false,,4,,14,1049088.0,1.49,True,True,True,True
"HP Chromebook Celeron Dual Core - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Thin and Light Laptop  (14 Inch, Mineral Silver, 1.49 Kg)",HP,27490,Intel,Celeron Dual Core,,2.8,2.0,false,,4,,14,1049088.0,1.49,True,True,True,True
"HP Envy Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Pro/4 GB Graphics) 15-ep1085TX Thin and Light Laptop  (15.6 Inch, Natural Silver, 2.14 Kg, With MS Office)",HP,163190,Intel,Core i7,11th Gen,4.6,8.0,true,1000.0,16,4 GB,15.6,8294400.0,2.14,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 Kg, With MS Office)",HP,54990,AMD,Ryzen 5 Hexa Core,,4.3,6.0,true,512.0,8,,14,2073600.0,1.41,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2018AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",HP,60190,AMD,Ryzen 5 Hexa Core,,4.3,6.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 15-eh2018AU Thin and Light Laptop  (15.6 Inch, Natural Silver, 1.75 Kg, With MS Office)",HP,60190,AMD,Ryzen 5 Hexa Core,,4.3,6.0,true,512.0,8,,15.6,2073600.0,1.75,True,True,True,True
"HP Pavilion Ryzen 5 Hexa Core 5625U - (8 GB/512 GB SSD/Windows 11 Home) 14-EC1003AU Thin and Light Laptop  (14 Inch, Natural Silver, 1.41 Kg, With MS Office)",HP,54990,AMD,Ryzen 5 Hexa Core,,4.3,6.0,true,512.0,8,,14,2073600.0,1.41,True,True,True,True
"HP Envy Core i7 11th Gen - (16 GB/1 TB SSD/Windows 11 Pro/4 GB Graphics) 15-ep1085TX Thin and Light Laptop  (15.6 Inch, Natural Silver, 2.14 Kg, With MS Office)",HP,163190,Intel,Core i7,11th Gen,4.6,8.0,true,1000.0,16,4 GB,15.6,8294400.0,2.14,True,True,True,True
"DELL Inspiron 3000 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 3511 Thin and Light Laptop  (15.6 Inch, Black, 1.8 Kgs, With MS Office)",DELL,44499,Intel,Core i3,11th Gen,4.1,2.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"ASUS Vivobook 15 Ryzen 7 Quad Core AMD R7-3700U - (16 GB/512 GB SSD/Windows 11 Home) M515DA-BQ722WS Laptop  (15.6 inch, Transparent Silver, 1.8 kg, With MS Office)",ASUS,54890,AMD,Ryzen 7 Quad Core,,2.3,4.0,true,512.0,16,,15.6,2073600.0,1.8,True,True,True,True
"ASUS ExpertBook Core i3 11th Gen - (4 GB/256 GB SSD/DOS) P1511CEA-BQ1758 Business Laptop  (15.6 inch, Slate Grey, 1.80 kg)",ASUS,35988,Intel,Core i3,11th Gen,1.7,2.0,true,256.0,4,,15.6,2073600.0,1.80,True,True,True,True
"Lenovo IdeaPad Gaming 3 Core i5 11th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15IHU6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Lenovo,72990,Intel,Core i5,11th Gen,3.10,,true,512.0,8,4 GB,15.6,2073600.0,2.25,True,True,True,True
"HP Pavilion x360 Convertible Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14-dy0207TU Thin and Light Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",HP,55990,Intel,Core i3,11th Gen,1.7,4.0,true,512.0,8,,14,2073600.0,1.52,True,True,True,True
"Lenovo Ideapad Gaming 3 Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX 1650) 15ACH6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg)",Lenovo,77990,AMD,Ryzen 7 Octa Core,,3.2,8.0,true,512.0,16,4 GB,15.6,2073600.0,2.25,True,True,True,True
"Lenovo IdeaPad Gaming 3 Ryzen 5 Hexa Core 5600H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050) 15ACH6 Gaming Laptop  (15.6 inch, Shadow Black, 2.25 kg, With MS Office)",Lenovo,69990,AMD,Ryzen 5 Hexa Core,,3.3,,true,512.0,8,4 GB,15.6,2073600.0,2.25,True,True,True,True
"Lenovo IdeaPad Flex 5 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL05 2 in 1 Laptop  (14 Inch, Graphite Grey, With MS Office)",Lenovo,58990,Intel,Core i3,11th Gen,1.7,2.0,true,512.0,8,,14,2073600.0,,True,True,True,True
"Lenovo IdeaPad 1 Celeron Dual Core - (4 GB/256 GB SSD/Windows 11 Home) 11IGL05 Thin and Light Laptop  (11.6 Inch, Platinum Grey, With MS Office)",Lenovo,23990,Intel,Celeron Dual Core,,1.1,2.0,true,256.0,4,,11.6,1049088.0,,True,True,True,True
"HP Pavilion x360 Convertible Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1047TU Thin and Light Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",HP,87990,Intel,Core i7,11th Gen,2.9,4.0,true,512.0,16,,14,2073600.0,1.52,True,True,True,True
"Lenovo IdeaPad Flex 5 Ryzen 5 Hexa Core 5500U - (8 GB/512 GB SSD/Windows 11 Home) 14ALC05 2 in 1 Laptop  (14 Inch, Graphite Grey, With MS Office)",Lenovo,57990,AMD,Ryzen 5 Hexa Core,,2.1,6.0,true,512.0,8,,14,2073600.0,,True,True,True,True
"Lenovo IdeaPad 3 Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 14ITL6 Thin and Light Laptop  (14 Inch, Arctic Grey, With MS Office)",Lenovo,42990,Intel,Core i3,11th Gen,1.7,2.0,true,512.0,8,,14,2073600.0,,True,True,True,True
"HP Pavilion x360 Convertible Core i5 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14-dy1048TU Thin and Light Laptop  (14 inch, Natural Silver, 1.52 kg, With MS Office)",HP,75190,Intel,Core i5,11th Gen,2.5,4.0,true,512.0,16,,14,2073600.0,1.52,True,True,True,True
"Lenovo Yoga 7 Core i7 11th Gen - (16 GB/512 GB SSD/Windows 11 Home) 14ITL5 2 in 1 Laptop  (14 Inch, Slate Grey, With MS Office)",Lenovo,99990,Intel,Core i7,11th Gen,2.8,4.0,true,512.0,16,,14,2073600.0,,True,True,True,True
"DELL Inspiron Ryzen 5 Dual Core 3450U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 Inch, Carbon Black, 1.8 kg, With MS Office)",DELL,46790,AMD,Ryzen 5 Dual Core,,2.1,2.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Vostro Core i3 10th Gen - (8 GB/512 GB SSD/Windows 11 Home) vostro 3510 icl Thin and Light Laptop  (15.6 inch, Titan Gray, 1.8 Kg, With MS Office)",DELL,40990,Intel,Core i3,10th Gen,1.2,2.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 10 Home) 14s-dq2606tu Thin and Light Laptop  (14 Inch, Natural Silver, 1.46 Kg, With MS Office)",HP,42990,Intel,Core i3,11th Gen,3.7,4.0,true,512.0,8,,14,2073600.0,1.46,True,True,True,True
"DELL Ryzen 3 Dual Core 3250U - (8 GB/512 GB SSD/Windows 11 Home) INSPIRON 3515 Thin and Light Laptop  (15.6 inch, Carbon Black, 1.8 kg, With MS Office)",DELL,40990,AMD,Ryzen 3 Dual Core,,2.6,2.0,true,512.0,8,,15.6,2073600.0,1.8,True,True,True,True
"DELL Core i3 10th Gen - (8 GB/1 TB HDD/256 GB SSD/Windows 11 Home) Vostro 3510 Thin and Light Laptop  (15.6 inch, Titan Gray, 1.8 kg, With MS Office)",DELL,40990,Intel,Core i3,10th Gen,1.2,,true,256.0,8,,15.6,2073600.0,1.8,True,True,True,True
"HP OMEN Core i7 12th Gen - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics) 16-B1361TX Laptop  (16.1 inch, Shadow Black, 2.32 kg, With MS Office)",HP,155490,Intel,Core i7,12th Gen,4.7,14.0,true,1000.0,16,6 GB,16.1,2073600.0,2.32,True,True,True,True
"ASUS Commercial Series Core i3 10th Gen - (4 GB/256 GB SSD/Windows 10 Home) P2451FA Business Laptop  (14 inch, Black)",ASUS,38990,Intel,Core i3,10th Gen,,,true,256.0,4,,14,1049088.0,,False,True,False,False
"HP OMEN Ryzen 7 Octa Core 5800H - (16 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX 3050Ti) 16-C0138AX Gaming Laptop  (16.1 Inch, Mica Silver, 2.32 Kg, With MS Office)",HP,104490,AMD,Ryzen 7 Octa Core,,4.4,8.0,true,512.0,16,4 GB,16.1,2073600.0,2.32,True,True,True,True
"HP OMEN Ryzen 7 Octa Core 5800H - (16 GB/1 TB SSD/Windows 11 Home/AMD Radeon RX 6600M) 16-C0140AX Gaming Laptop  (16.1 inch, Mica Silver, 2.32 Kg, With MS Office)",HP,125500,AMD,Ryzen 7 Octa Core,,3.2,8.0,true,1000.0,16,,16.1,2073600.0,2.32,True,True,True,True
"HP Core i3 11th Gen - (8 GB/1 TB HDD/Windows 11 Home) 250 G8 Laptop  (15.6 inch, Dark Ash)",HP,40699,Intel,Core i3,11th Gen,,,false,1000.0,8,,15.6,1049088.0,,False,True,False,False
"HP Ryzen 3 Dual Core - (8 GB/1 TB HDD/Windows 11 Home) 255 G8 Laptop  (15.6 inch, Dark Ash)",HP,37990,AMD,Ryzen 3 Dual Core,,,,false,1000.0,8,,15.6,1049088.0,,False,True,False,False
"ASUS ROG Strix G15 Ryzen 7 Octa Core 4800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX RTX 3050/144 Hz) G513IC-HN025W Gaming Laptop  (15.6 Inch, Eclipse Gray, 2.10 Kg)",ASUS,83990,AMD,Ryzen 7 Octa Core,,4.2,8.0,true,512.0,8,4 GB,15.6,2073600.0,2.10,True,True,True,False
"ASUS TUF Gaming F15 Core i5 10th Gen - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce GTX GTX 1650/144 Hz) FX506LH-HN258WS Gaming Laptop  (15.6 Inch, Black Plastic, 2.30 Kg, With MS Office)",ASUS,61986,Intel,Core i5,10th Gen,4.5,4.0,true,512.0,8,4 GB,15.6,2073600.0,2.30,True,True,True,True
"HP Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 250 G8 Laptop  (15.6 inch, Dark Ash)",HP,43199,Intel,Core i3,11th Gen,,,true,512.0,8,,15.6,2073600.0,,False,True,False,False
"ASUS Ryzen 7 Octa Core 5800HS - (16 GB/1 TB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce RTX GeForce RTX 3050) GA401QC-K2188WS Gaming Laptop  (14 Inch, Eclipse Gray, 1.60 Kg, With MS Office)",ASUS,114990,AMD,Ryzen 7 Octa Core,,4.4,8.0,true,1000.0,16,4 GB,14,3686400.0,1.60,True,True,True,False
"ASUS Ryzen 7 Octa Core 6800H - (16 GB/1 TB SSD/Windows 11 Home/6 GB Graphics/NVIDIA GeForce RTX RTX 3060/144 Hz) FA777RM-HX019W Gaming Laptop  (17.3 Inch, Jaeger Gray, 2.60 Kg)",ASUS,133990,AMD,Ryzen 7 Octa Core,,4.7,8.0,true,1000.0,16,6 GB,17.3,2073600.0,2.60,True,True,True,True
"HP Celeron Dual Core - (8 GB/256 GB SSD/Windows 11 Home) 14s-dq3032tu Thin and Light Laptop  (14 inch, Jet Black, 1.46 kg, With MS Office)",HP,32990,Intel,Celeron Dual Core,,1.10,2.0,true,256.0,8,,14,1049088.0,1.46,True,True,True,True
"Lenovo Yoga 6 Ryzen 7 Octa Core 5700U - (16 GB/512 GB SSD/Windows 11 Home) 13ALC6 2 in 1 Laptop  (13.3 inch, Abyss Blue, 1.32 Kg, With MS Office)",Lenovo,79998,AMD,Ryzen 7 Octa Core,,1.8,8.0,true,512.0,16,,13.3,2073600.0,1.32,True,True,True,True
"ASUS Pentium Quad Core 10th Gen - (4 GB/128 GB SSD/128 GB EMMC Storage/Windows 11 Home) T3300KA-LQ121WS 2 in 1 Laptop  (13.3 inch, Black, With MS Office)",ASUS,54100,Intel,Pentium Quad Core,10th Gen,,,false,128.0,4,,13.3,2073600.0,,False,True,False,False
"ASUS Core i7 11th Gen - (16 GB/512 GB SSD/4 GB EMMC Storage/Windows 10 Home/4 GB Graphics/NVIDIA GeForce RTX NVIDIA GeForce RTX 3050) FX706HCB-HX193T Gaming Laptop  (17.3 inch, Black)",ASUS,95990,Intel,Core i7,11th Gen,,,true,512.0,16,4 GB,17.3,2073600.0,,False,True,False,False
"HP ProBook Core i5 11th Gen - (8 GB/512 GB SSD/Windows 10 Pro) 450 G8 Laptop  (15.6 inch, Pike Silver Aluminum)",HP,89251,Intel,Core i5,11th Gen,,,true,512.0,8,,15.6,1049088.0,,False,True,False,False
